;id;budget_EUR;local_currency;budget_LOCAL
284;cc46a8b0-39cd-4441-9eba-3a077c3c1dbc;798.3332273822465;SZL;14065.034800020418
285;683bd48a-83db-4ebc-94f0-283f542ef402;637.020102549626;LBP;960535.9851942945
286;4fe46c14-71c7-4c8d-9d51-5a890c174149;621.943482654739;KWD;186.39646175162528
287;2d771284-b1ad-44a0-9700-7e35e14e4201;118.9296373398181;GIP;104.30129194702047
288;bf7165b4-4d74-44c0-a04c-f6aa0f683545;335.229950641082;CVE;36964.1305074389
289;bd5793e5-c11b-4bf8-9ea0-82165c3586cd;894.9954712220697;GGP;784.9110282617551
290;aff1d706-c405-4fc6-820e-8ffc45386ba2;925.4674651001296;DZD;129839.38348368778
291;a94e2c0d-bf38-43e6-8ab9-9431024efacf;188.32028798465996;MUR;8333.022087090816
292;b8654ff2-7b0d-48f2-a726-34c1bd53f914;729.7925250735394;PYG;5062268.174454248
293;7270c104-06a8-4c8d-a34d-4d565795172c;256.33835967195773;GHS;2658.305691306103
294;6416ad86-c88d-4765-a072-4ec133ff327c;238.78623132666357;SBD;1912.9164991579016
295;b2d11acf-7e97-48c8-881d-27d0836f9ba3;632.3551965092615;GHS;6557.713094359995
296;d3354a9f-d805-4bf0-9708-4a448a622626;785.6904699099128;QAR;2860.6204318950017
297;4d63204f-ca9b-4e10-bdd7-498c1b7f57e0;973.5088650740493;CVE;107343.95500739005
298;d0ee271d-58b3-4033-95f8-188501383f0b;305.1530776717064;NAD;5376.186922420123
299;dc16e7f3-cc8b-4525-9e9d-5d0481f735dd;10.215053771292949;CHF;9.85241936241205
300;0b0c63af-cade-414f-af0c-cc6f60886fe3;6.2830435036908;LSL;110.6946604480245
301;e69962bc-ae24-4df6-b3e1-b840b6b58424;933.1149617980274;SYP;2336660.671389996
302;7fce64b1-db51-468f-bb81-e0992cf577c4;628.1784258117157;NAD;11067.247505950805
303;9c7cd147-e9de-4a4b-8896-128315903653;520.2702003025919;SDG;294301.1921781471
304;b048209d-d7d3-4941-be19-b6c2b41bcae8;516.7927646821983;HNL;12670.31157026639
305;5f602f2e-bfcb-4b50-992a-4eb8c174733d;488.119910261925;IDR;7176558.965126367
306;70bb3796-143d-4ce7-aa68-1660aec40fdb;555.996818391464;HUF;225099.09270414928
307;c1c705d5-a7af-4a8e-a304-988a42eab5b0;887.6313431373774;USD;887.9863956746323
308;0be2c721-7651-4c7f-893b-29dee012cb1c;893.4946454894443;NOK;9127.851948855614
309;3ae47227-1b67-46bd-aaf9-9c0a5dda1797;299.5160886666983;RSD;35132.27874911998
310;5db6edea-d0c3-4fdd-a505-5d1fb90e0742;206.00038290419675;XOF;135127.3931686882
311;02421569-82a9-4adc-a0a1-30df3e9a9328;328.0595714732616;NAD;5779.753530215922
312;df555742-658a-4345-bd33-4c5c45ddb869;425.5996507153349;BBD;851.4121012560275
313;d88c106a-1c6c-48ff-93b1-0127684b4311;400.5016776394676;BOB;2756.973448534567
314;f6dc6c49-9d25-4ca5-b92b-3021233f3e0e;676.3089617671135;DZD;94883.44210007894
315;305537e3-782f-47ba-8fb9-2f0b8419e2d2;863.7381271431987;AUD;1285.4150808145082
316;561009c5-63ae-48f8-995d-7b5ff953918c;411.44917951935;THB;15208.06686323012
317;021feecf-b2ae-4419-8416-c6bfccfc29cf;849.4622518004063;WST;2319.3717323158294
318;2f30f09b-52c2-4370-9619-ea814de5a38a;48.53011025129772;SOS;27413.208230661567
319;48cf80e1-a90e-4bc1-9775-a5434a7ed905;792.4546954766452;GEL;2233.69205014002
320;00cd5785-9cc7-4bdf-9b23-5be8ab4f2270;422.0117919278804;BDT;43483.33541902332
321;e79d2f9f-36f3-43ab-ad59-ea6d12dd3a4d;256.8716597061673;CVE;28323.953557500536
322;e8481552-c1cf-4462-a867-a58ef36b3139;858.4181009853878;BZD;1717.2654110212684
323;fca7d303-3d3e-4c1f-ab67-3e6cc50bb193;159.7730424778717;LKR;57267.32379690957
324;420c3aa4-4183-4989-a8c9-3feb0376d6cd;615.2516375130116;AUD;915.6174869468638
325;ffe797fa-79f3-44ff-a884-403a6ef9baf3;50.28035886979232;ETB;2660.731002635783
326;cf6cfcc8-8afc-404d-b3c2-7711b88a2c3b;870.3266135783985;AED;3197.0577823188887
327;f93b995c-3f1e-444b-ba83-079cc72bfe20;120.78927866036815;MXN;2428.6254735289604
328;f04e807f-0676-4cc3-ba5d-a70b18c1229e;949.440525959336;UYU;38495.825677442044
329;f2be5658-4704-4345-9372-7f9d1e339383;289.0537769223708;KGS;23577.625192137017
330;9d62913e-ee25-44f7-b5ae-c1a7702ae992;177.7635574022789;HNL;4358.264689543153
331;312dfcaf-97bd-4ce5-abf3-cd64a634be40;416.846235970154;DZD;58481.859521668724
332;82b0f4b9-35c2-40c9-8ae7-b808b6b4c9a6;482.1624679377804;BIF;977493.2750374094
333;ec852a51-0a46-4185-aa96-a78430a35e7a;142.4883711988122;CAD;189.053570906584
334;f84a983b-f7a6-48bc-89fb-7d293533cd7d;500.48762364374;BAM;978.8536943224267
335;42b99499-d556-4c43-b1fc-85cc9995ec73;135.69349180102208;LSL;2390.6479385504067
336;7fd3befd-d8dd-4ed1-a66c-8b56c6ba4909;432.39527682519673;SLL;6207435.33192401
337;b8d25498-b65d-4419-a24d-9d49574c645c;728.2787646720298;ZMW;11364.644466954089
338;4b7f0b4c-d76d-4a56-9e58-48e1c07110e7;93.47503157870784;HTG;10982.09168758449
339;68c7ed3f-9420-411d-b6af-0c4ff6429d5e;137.7069015106578;AZN;233.49582220147136
340;e46a1cc6-74b7-45f9-a542-7808a84dc4a4;404.88038459772434;AMD;168646.3651419516
341;bbd15b57-8102-436b-93c3-1e1bc8ae6a20;850.1276190829179;BOB;5852.10850424299
342;97a9d31b-6989-40ac-9c1a-da1365de9169;531.1574460404553;SDG;300459.77938595973
343;9926fdf9-c4e5-4f07-9495-8472cf7af554;948.3065421435116;HNL;23249.821155040903
344;c07cec3b-4dfd-4bcf-890d-f9ce9828a020;376.41126636825015;ZAR;6637.259859871355
345;777a2557-b4c8-49d9-baa6-1d7bf0692777;294.4956625429096;THB;10885.207578043533
346;d130759d-b9da-4b52-909c-b4e3c850a875;67.05287273390215;IDR;985841.5623688579
347;8f5ade46-4b2c-4790-94ff-7289837ea1f5;380.3476135820032;MXN;7647.383222963831
348;18da8698-1f37-4633-a926-0bd2770ceb70;926.9336863106236;DZD;130045.08845463523
349;7173ab58-e4fb-4c83-bdd8-a41b57e0a108;894.6625570506781;INR;71265.77744196304
350;688f964a-57ca-419a-9695-ef2a5e2bb644;99.46672659316611;AED;365.3810734673364
351;022e8ba0-5950-4afd-9808-3f2f8ac0b10f;548.166560539577;GBP;480.68725693715504
352;af6cbb31-691e-4684-8d4d-959414346630;730.6765148037707;ARS;104274.62622469167
353;f785b27c-ba8d-4783-b94a-b79a5115140b;58.96171275666862;SHP;51.70942208759838
354;cf72dc66-d5c0-491e-b1c7-c0c345c93d62;608.4922923954857;CVE;67095.40262098823
355;37e882ce-1106-4711-9336-44e7f2ca2ae8;985.2835504260884;KES;118520.25092252938
356;f6e33126-5342-45e1-aa16-c6c496fb3a74;714.9225605717912;MUR;31634.751367253306
357;867e3a27-4fa9-43dd-bf30-f3d5ce6bdf19;346.963500317211;SDG;196266.80852808672
358;6fae06a1-653e-41aa-9c94-3f4973e4bbe8;799.7202553932963;GTQ;6209.34795097571
359;83ad5c35-17fd-4f77-b3e6-f8033efe9e8c;571.2837871397585;SRD;15334.28515764797
360;b1523dce-04a7-41b6-8377-b9a6afc88f28;443.14435928125073;EGP;8578.477135838308
361;5638b86a-91b7-4d3c-95a4-54bc45e8e928;518.7648697239057;CVE;57201.60836010646
362;981cce88-83ee-4090-a8ef-d8bf704c8c3e;544.9856114655304;DKK;4065.8106557774427
363;efb213e2-c016-479b-8a57-04f4288ea34d;49.013194844736205;THB;1811.6355104901088
364;defd1efa-dd65-4e75-a8e7-6ad0f4d3e96c;178.70415849424225;TRY;3256.561621072275
365;86081ce5-3c21-4173-8a54-c75a8a04a4c2;400.2016744881232;ANG;716.5210780035358
366;1bfb0848-671d-4555-b605-855e2ccd804d;386.2799828469152;RUB;23170.657119087642
367;c1e44118-5147-4f65-bfcb-d2ac76cc9f21;356.10219315514024;SAR;1335.7037163056157
368;b475301f-c79f-4e22-9022-892b39f31c6c;395.29223439506046;GHS;4099.2990583470955
369;7e4edb76-744a-4e7b-a8ef-a45cc4ef60d1;669.5274642889175;BMD;669.6613697817753
370;cd0f6aba-97ba-4b9b-81af-81f58dbf87c6;655.9529659408688;MUR;29025.393980510693
371;88d251c6-8892-47e0-af0a-f5e06d9aae60;641.8334528991737;SOS;362552.52672250156
372;04f9fae1-2e9f-4c46-8c03-edf7793df282;384.49659953155145;JEP;337.20351778917063
373;d9c87993-6889-4cbf-a0df-abd76e8b5650;819.8941451879504;INR;65309.97996557848
374;a73022f8-b5cc-461e-958f-b9ee17ffb1e3;742.1059169363516;MZN;47271.99848766221
375;b79665be-f901-434e-9d85-37e85423c4e0;160.7608941506228;DJF;28577.37097907599
376;4b58131f-de96-488e-82fb-42d90596b4fb;669.544385145029;RSD;78535.41383547944
377;40358d1a-affb-4cbf-80b7-70c9e2c71713;254.4715781121587;PHP;14523.201906017122
378;726b4ae4-7669-451a-8119-2eeeb670f4c2;844.3625431870767;RSD;99041.0243557059
379;0fe0e60f-a74e-453f-ba36-d0c6e9d7fb19;299.7319784700536;LSL;5280.677996685404
380;618b40e9-9c69-4ab8-a43a-fef36cf5c0fe;935.4099683753308;IQD;1356629.2864795998
381;d1950467-f9f8-4a6f-839e-33fd015126d0;101.84560347046023;JPY;14573.90216541592
382;07fc785f-024e-4523-b1ac-7b6c62502580;990.0581403194188;CHF;954.9110763380795
383;22c49213-c544-4d24-9723-cc459429ec41;809.1083650326939;PKR;190985.6603807962
384;ca72f0c7-9748-4c31-9f10-0ac5e2bfd0e7;562.5931567111501;RSD;65990.37698411643
385;665fec6d-5a25-46ae-96e3-85bfd9771a0f;635.6464136660632;GEL;1791.6965462005323
386;ca0325f5-1fbb-49df-872c-b3af94c3ea81;472.339939282213;ALL;54887.60136837456
387;71be498b-2f7a-43e5-a09f-3474c1c20141;16.380186215716797;GIP;14.365423311183632
388;16bfac9a-376c-4757-b4cb-06ed80b25fa0;189.24391833508537;HNL;4639.7309946049545
389;7422e8ad-9a5c-4b27-8b80-17c21f71b9e9;541.7145990735439;WST;1479.0975413104043
390;49d8eb21-e576-4872-9c87-a18b6ce28ad5;831.9784326664901;UZS;9090840.140225269
391;5157dfb3-68d9-49c6-a60a-a52687efb369;660.2508823997629;AED;2425.365591407289
392;d322d245-08ec-46d5-a687-6cb4ce5ee002;599.6031564162773;ZAR;10572.802457088217
393;be929a97-4e68-4881-9f1c-be64cbd0aa7c;455.780713485515;XDR;351.63482045407477
394;96d27ca7-198d-401e-85db-649c64150adc;131.16402026792963;MGA;537250.9487211221
395;bf0bcc11-1027-487e-8514-0e223758d91b;686.0288481658268;LBP;1034434.224143397
396;7703e533-0339-48b4-9ed4-f6c6eb99d7aa;2.1296408346058726;JEP;1.8676950119493503
397;cfd59dca-69c2-4c5f-b2c9-63b489c43e05;740.906647448607;RON;3633.1098364289896
398;548cc127-6772-4b04-96a7-0def650fc3dd;412.53827831167735;KWD;123.63772201000971
399;294c7a9f-e047-4568-8c50-ab9d53ff8d71;202.04471892467868;XAF;132532.64769167546
400;8c2ba073-5f1a-49a4-a01c-cc26dc1d2f08;36.68265325654141;RSD;4302.757842501886
401;65ba6e80-459c-4cd8-bc8d-3af68d440889;840.9659928785372;CDF;1694638.7296196714
402;5ae32240-b287-477f-885a-fe4ea303496f;450.77978577623577;MDL;8702.033296538766
403;7b1af891-1487-414a-b262-068a83a618ba;94.21090658058615;GYD;19584.90241923594
404;42a3e1dc-0fbc-4a8b-bf45-47b9dd96b982;747.317731703099;IQD;1083838.269218797
405;00bed12e-7af5-4ad5-9a61-25208393db03;651.1945753601996;CAD;864.0049625879128
406;e79110e6-ee4d-40d8-aa49-126c39add8d0;254.2143383294708;KWD;76.1880371973424
407;ad64aeac-4849-4d54-84b2-0aa8568e200e;68.69811470747022;SDG;38860.45567676321
408;f463661a-4c54-49e9-abb8-e080cd6da476;431.65908814423705;BDT;44477.375456023525
409;5036ac2e-a9a3-4c12-9436-5f609052dbf1;520.7677338756484;FJD;1163.0305800644855
410;a3743d8a-51a9-4648-a3a2-8d4a48971e27;686.2055794530404;BRL;3595.717236333932
411;0b36777f-8dc3-47c0-8792-b5dc8291f51c;555.8093189808557;MWK;574227.4502885838
412;549c4077-bbd7-4ddc-bf6e-7b891c91a345;118.0763684932664;DZD;16565.642194131302
413;f18b4c4a-f4a9-44c2-b24b-d894e503334a;913.6245624178608;WST;2494.560505225727
414;95a4306a-ef31-4d83-bee7-eef73c9f6268;689.9165546614587;XPF;82329.12230086119
415;3b18a2df-8b9b-47d7-b15b-47534e4860fd;121.0669209580999;QAR;440.7925525163459
416;1a18b2ec-edd1-4517-841e-22599b402380;649.9131797403737;SLL;9330106.61962991
417;0cdda57a-356d-4e95-8c6b-56cb88909f59;272.5415380092655;KMF;134081.66086303472
418;d317a807-fd55-4361-8e2d-f7dca732b107;204.64105359874395;GIP;179.47020400609844
419;593a15ea-1e95-4038-a1ea-22c0956befc5;270.05121425898784;MMK;742618.8840484973
420;210a59fd-672d-47c8-a113-567abad15cc3;408.0241446762957;MWK;421545.04477050644
421;17d8e562-3994-4b18-880d-22529672e1af;669.4432192765323;HRK;5043.919935639033
422;76f90e50-42ab-4951-a2de-371ce9be83c9;764.8600310367664;HRK;5762.837903846516
423;39093aba-4127-4be2-a979-098f85163ee2;193.3359867930697;JPY;27665.99303811469
424;ecf25384-b558-4cd5-8e2f-85c073d1076e;953.0999677347124;CVE;105093.56794226807
425;9405f193-c73a-47e5-811b-5c6e13d0bc5b;30.708287299852422;MGA;125781.87563743326
426;87423958-39da-4424-8a77-aabfc5836417;104.5268450594543;NGN;44654.94483590299
427;45579459-0041-43e1-88b8-58411811fd7f;481.7102775684783;KRW;664807.6315068406
428;6ea183d7-f61e-4365-a634-a287e0a0e4c9;332.23702857223293;KZT;157559.4239560386
429;819741d4-3ae0-47ea-b543-d8653ff09843;2.857929127700109;BOB;19.67341252926201
430;2227fd95-154b-46f7-aac3-1634a402cc99;5.591990958877302;MWK;5777.295559277099
431;7c4bfecc-e7bc-42a3-bde5-e1a8d8c0a362;836.3172880952925;GNF;7190851.490393553
432;44d2080f-d586-469d-947a-e4541a460619;479.2546852510792;HKD;3764.5455526472274
433;79d8d0b2-e948-42ea-8367-46209e087ccb;43.27996360917763;BRL;226.7870093120908
434;9cdf6426-db73-42bf-840c-e7e91aa2e50d;45.04988054139003;NAD;793.6887953782095
435;ffbf3d15-d048-47a5-9266-d46b99603839;286.6917503489488;GEL;808.0980367085821
436;c4c43dfc-d757-4f01-bd84-9d62444c7ab3;319.83852992343;PYG;2218587.2770243273
437;8d862755-4832-4e77-8628-1023cf7468a7;569.769626570824;RSD;66832.15393395264
438;839033b8-e1f3-4d51-9084-f2efcfc32e57;57.135716000102256;RUB;3427.234502121734
439;d44c17cc-4333-4dc0-9e7f-10adedaf9067;877.5171199445333;BGN;1716.2479831875182
440;be3f153e-ba59-4692-aa31-8f0b66e5d16b;24.97157936554362;BND;35.095057640335
441;5c583f55-d5c5-4996-9e3f-aad4739dcd92;714.0078316841938;ARS;101895.84345730179
442;38757f8f-769c-449f-8c10-a21bbf448ab4;297.27521769526624;BMD;297.3346727388053
443;96b3c2c2-1a1a-452d-b75e-d4d534bad748;419.9671917057599;RSD;49260.80769207218
444;98f5c797-058b-4a2f-b492-7196e68dfc7b;950.1983022365496;XDR;733.0779901754979
445;62f52b86-ee07-4d34-b1ca-66cb6b8591a6;809.3945094698727;SLL;11619609.058726458
446;ddec65c5-6e6f-4823-9461-4b02cbdd3410;820.4307121926606;UGX;3121172.762701661
447;d9328868-2bb7-4609-8c94-5d23f2a13a6d;67.01166061813235;BGN;131.06140583694327
448;b7bfc5a4-5b8d-4912-bb1d-4538ec941238;331.72341849105936;SEK;3570.106946826328
449;d8636325-ab7d-4564-88df-22a9cf83ff5e;942.0001259483864;RON;4619.191817600507
450;05ad330d-2959-484d-8fb7-150bec215b8b;4.847345979195117;IQD;7030.127686683584
451;851733eb-d419-4329-9517-b65520e45a71;371.3455427068125;NGN;158642.6407034402
452;4429a2c2-47c3-413e-9db5-6215b11cb7ca;223.38627056139416;SEK;2404.150059662892
453;08b6712c-cf8b-424e-9dbd-91a7e4f72e1b;286.17744893683005;ANG;512.3721045765005
454;7a95cd0b-327e-462a-a965-22fa83bf1e2b;196.10479777314228;HKD;1540.4031865080326
455;004f6773-754a-4a8b-bb5f-c50a35878f1f;513.9786645913043;CVE;56673.85745116017
456;376e9260-93e6-4fbf-8385-0783f642448f;105.24008882722735;PAB;105.26113684499279
457;600e693a-0180-4df6-8106-de5406a5673b;999.9873554548786;BZD;2000.474704587485
458;64aeead7-f4d5-4e9e-bb9d-ae28d9934251;945.1747600550494;TMT;3308.678765048706
459;47ef03ed-3ae5-461b-aafb-47076d8d112a;461.1032481547109;XPF;55024.37280879796
460;64622274-d40b-4bd8-8078-3e3d968317c1;244.90888783596972;PEN;948.9974494755991
461;93a8894a-1051-41be-9adc-3ef4fffd0bf5;290.26564198567115;LKR;104039.68184441052
462;d30ae609-c472-4eb5-806c-6536e101899d;730.3299022703139;HKD;5736.741382333316
463;b54ffe7f-6b96-4888-85d9-7ab759c2fc55;938.513019577858;TWD;29105.25961445049
464;6eddf1dc-7036-40e6-a290-dfa879c705fc;298.4015140381161;CDF;601311.7854328939
465;f8f0271f-36c8-4238-850a-f267c4b91b13;654.8673610113904;MAD;7056.7851955226415
466;53e29dc2-3858-407e-b197-3fb62a072251;66.39047235304018;INR;5288.43930003718
467;c593b545-ef43-4176-b673-424346415bed;440.6208448906819;CVE;48585.05746187104
468;65bb8fd9-0751-46db-854c-046dcf8014ed;813.4146505623015;PHP;46423.20093689168
469;749a10f6-5b50-4621-ba7f-1738a4e9792d;188.74744163584376;TTD;1299.394012453639
470;57c52706-c192-4cdb-9f3b-eb3f8e07356b;823.5580238912564;TRY;15007.862580975143
471;89e8d0b5-2752-456d-9fff-72f8bf0015cc;83.6913612224146;MNT;269479.0442630627
472;65d26167-53bf-4ab5-9e4b-02309b9bb614;931.6132603620564;BOB;6413.039361680324
473;4f9effc3-00da-45d7-9ab7-e9f636faba73;982.2289088160696;SRD;26364.791924659177
474;3cf9f6fd-7195-4491-8968-c7d1acac834c;710.239942754759;EUR;710.239942754759
475;0c91af8b-a72b-4df0-b473-837058f456b4;348.0582847235207;FJD;777.3185672730388
476;9e1c101a-1fc2-4b32-ae0c-f9bc083508ac;547.0479140406936;BDT;56366.8323765078
477;435e3622-81ac-47ff-a54c-553f88be2974;9.607902177468208;NGN;4104.594771606847
478;7927e037-5995-404f-a188-0e1afc24396a;596.3547310020905;ARS;85105.60475488903
479;87883659-32e4-4ae5-9b02-b7bf563f6379;779.9018454184171;WST;2129.443998730446
480;d8f3ed35-7542-4816-ba9b-8e3b094b03e5;148.6149548547482;TJS;1520.2566806866466
481;bc57a40c-d39c-4c8f-a88c-b78ba4185357;737.1758803161847;BOB;5074.571324920552
482;e39cccb4-e3b2-4e83-9524-1dd5ba2add42;424.55855279794366;FKP;372.3378508037966
483;356bc337-5d66-4c5f-ae7d-63594045c07f;517.5657915256161;MKD;31827.70834986776
484;8039770e-a14d-4c9c-984d-c62d0f5b7cbd;668.7529025319269;SEK;7197.3193629193565
485;3f103bc0-dafa-434a-9318-2cb0ea483080;782.4680886959327;BGN;1530.3510878715051
486;45e8f72d-a0b0-4477-ae0a-a2be14288cbf;965.6717926457916;GBP;846.7975949710947
487;5181c5db-043d-4c92-b322-91824ff598f1;405.249492197053;TND;1272.7670801432841
488;34af3d13-9200-4d4e-b231-420b6c13af24;560.215108485374;NOK;5723.101526775732
489;fc142986-3d72-4147-bd23-c9aefd54289c;986.5278412904588;GIP;865.1849168117324
490;1cfb2dcd-4a1e-49a3-b3b4-1ca2bb72a3fd;169.34450898015407;ZWL;102187.87880846145
491;1c9505a1-ffbf-44d9-a7db-e589077f3827;72.59508447332519;KYD;60.508002908516545
492;8b48f004-9ed9-4ff9-ab11-2b51a89c825a;209.03671163193792;CAD;277.3499089932552
493;c830fac6-8994-4db3-86e0-184dfb16fc3d;560.2499417112751;SZL;9870.483473069246
494;5a429adb-8b0b-43a6-a2ff-6a16078f3dda;57.79895786766143;RON;283.4229697998646
495;93642937-8d57-4926-8e15-485b7bbebca1;383.2721382218538;AOA;167817.4304450607
496;afdd1b47-2efe-427a-b9c6-62b293cfb663;987.812096111206;NAD;17403.273509287224
497;e4dc41c7-6b73-4a77-bcf8-3ee543716d3e;190.0466686095397;PGK;666.5696854810996
498;9c6f0f79-be2f-4c68-bd51-7a852d4f0309;398.17824544795445;MDL;7686.592121425492
499;962565dd-7330-4c7f-8f1b-5953414cfc2e;470.5184956279288;SEP;-1.0
500;e3123d64-6503-4bd4-b65a-20f1628c5793;607.8432379256495;ISK;84063.68647161286
501;dc4634c3-6473-4407-9807-ca8218f33849;881.2828524626506;BAM;1723.613002846452
502;58e71757-7a36-4174-bf98-424888aeb63d;791.4658392707398;MKD;48671.19178595414
503;86fd1f02-bd28-47e6-ab20-9ca36fdbf299;18.479835590747506;JEP;16.206815813085562
504;bb0c5806-6307-40a5-9c22-f4a9ddcbc362;725.517872071073;RSD;85100.92473674624
505;81a3cded-e67e-4284-bbd9-48613955dfa8;150.56943873946904;JPY;21546.185544740543
506;3be47428-909e-4ff2-ab4a-583da835c392;846.4752577023964;ETB;44793.69303956965
507;144ce3bc-419e-43cf-8d31-a3c8d007da4f;274.19085965681654;GEL;772.8617761146688
508;ba577082-c03c-442d-8286-35c9bd34ab07;404.9223767974086;NIO;14524.687132436087
509;2598bf7b-ba9b-43b5-bf86-c09f83d78aba;857.3511635749122;CDF;1727656.6460260923
510;9752183c-e13e-4ad3-9a51-38ba4bece222;541.8600141177949;NGN;231488.1791892674
511;4bc402d2-c42c-49c6-b3cd-e2f706e6b9bf;732.8870476621337;XDR;565.4223572713361
512;44b2e595-a580-4ddd-a8be-b8d3db14b11f;579.9141304520414;GMD;32142.668542913118
513;a005daa9-6785-46be-80d1-dd3efa408632;522.9052980412475;GEL;1473.9131635888646
514;0c54bae2-6bbc-4391-97f2-adce586e2644;693.0998286235997;YER;172823.54123751738
515;952156f7-b7f2-4e60-bbc9-428721b8f178;211.05754065516192;SBD;1690.781958188502
516;e51c9ed2-be11-42c9-81cf-3bb2168cb50f;20.953849981405483;SAR;78.59579589525383
517;ef9a6728-4829-4565-815c-cf7033ff4d82;421.3094330412004;ZAR;7428.9492328154865
518;767ac937-d5cd-4560-9ceb-a9b8b02b1bfb;887.1062329055716;TRY;16165.914303484811
519;3a49e532-0d31-458c-94da-51543495b788;618.941028280738;NPR;78989.37781739344
520;9b78ef3b-cb3c-4c76-ae41-d2da46eab134;185.0847755611037;WST;505.3554711920375
521;12cc69e3-6a98-4e5a-b06d-54dc9c1f3f61;655.4207715401787;JMD;99422.28430270425
522;1a36f8ef-2454-45d7-b1f2-5eef36e430ef;755.7050290744165;KRW;1042947.3770680587
523;e8ecc182-bfa9-4f94-8c00-adafbca53172;676.5177068412539;SBD;5419.583349505285
524;b6516315-0720-4a8e-800f-d792197944cd;270.8933464117822;NIO;9717.025603794551
525;fd6d00b4-3812-41bb-bcea-3e5353100858;266.6007250600283;MVR;4103.518360123956
526;cb8b99b0-e6fa-420e-b630-86751c1a2037;162.80491983248757;TZS;378605.3482662153
527;d676d5cf-3dce-4de5-8f7c-b3cb93443206;674.4547281456108;MAD;7267.856705024288
528;8e1e7f72-a5da-4586-995c-cc85ce5987d3;612.9273286941352;ISK;84766.80758194013
529;03994916-4e1b-4601-9294-3d20454a9785;385.48450809153655;KRW;532006.5913903675
530;10846a3e-5002-4cdb-9d81-86ac4a0f01df;888.0674009352047;NZD;1483.960626962727
531;e60dbb3f-c828-4567-9640-4688d645ab17;911.9846396932166;TWD;28282.558844630003
532;301bd116-aa58-4ea0-ae1e-29c84c90233e;386.073147016542;BRL;2023.0232903666802
533;2d15e2e7-cd3a-453d-aee0-4617dfacfc40;669.9596960052988;MMK;1842334.6962912867
534;2ea56e92-65ad-4e42-b959-5dad767bd1eb;853.7748448983021;BHD;321.1047191662514
535;4ac13c15-1292-45ea-a5ac-6789efaf0e53;707.3842853359504;CAD;938.557469783739
536;053b6a5b-4018-4e2c-bf05-1620f89259fd;74.91724297895308;BOB;515.7153172185173
537;e995522d-6987-43c3-8d32-6df8ace083bb;890.1867744981025;NAD;15683.31059310757
538;dbfdeac4-f96e-4ed4-b556-5e2d3d1c5311;289.0760714003489;BOB;1989.9418603057218
539;5d276d9c-d4bf-4b48-bf24-09f79a54a9ad;974.4118498120772;GBP;854.4617511002106
540;f87d4823-efd9-4548-8eb4-2986a7c4638b;221.28209387544416;SDG;125172.61991431311
541;02dbdd20-f7f5-4b2a-8abc-96a458146de4;338.78993220900213;XAF;222231.6275620204
542;b4f50d0f-7203-43e1-9cbe-466061e395e4;489.0426585053428;GHS;5071.519081497956
543;e416da39-574c-4808-867e-1c97cc1d990b;833.4180809439936;MVR;12827.971101889949
544;64ad0331-31d7-4162-8ce8-9ab57137fd27;689.2054465148632;SGD;968.7471756212917
545;93d56423-feb5-4cfb-90b5-1c0a10c3a10e;166.6384779475137;SYP;417287.8945268966
546;0592b843-f55a-4779-924a-b71c709f589b;704.2537747741793;BOB;4847.942134790495
547;37662288-aa05-45b8-b338-7c81c238950f;930.7543906519664;MWK;961597.264272196
548;51b9debd-d109-4beb-8ab3-a50e0e65d86e;59.5004875555798;NAD;1048.2795897542048
549;4da3bf7c-dfed-4f0b-af50-5a9a3527dd9b;194.19782794936668;SZL;3421.377332811942
550;ccb3c071-68da-47dd-8d3b-7e2fac1701f1;815.5204313058405;YER;203348.95936955063
551;8a890fba-0679-455c-a9eb-1cc6bd2c8a1e;289.61306259027987;QAR;1054.45219958495
552;cd4b717a-0f96-4f88-b810-2f84473b77d8;136.17116978396993;UAH;5040.035421629187
553;009e5189-f3da-4267-a54e-f5b9bd60793c;317.1702478580842;BRL;1661.9720987763615
554;3bb3e7e4-f98c-46c4-b26b-5917460a9714;941.6893782715074;HRK;7095.158620586672
555;5eb719cb-e3ca-45e6-b61a-3f0ea35ae988;706.235224851061;ALL;82067.07557450276
556;a57ce202-6d3b-4670-bb22-56451a72de02;993.3964191800296;KMF;488719.050871877
557;0d78a5a2-88fd-4e2e-bb62-904b617ee11d;417.370436027624;PYG;2895125.6729408507
558;6bbca647-881a-4379-beaf-70a5aa0b1c44;494.2560725528675;KHR;2017697.512082776
559;71a0ecfd-04ed-4435-b69b-d93d76845a41;203.1668808193927;CAD;269.56181747117023
560;a53c622a-50cd-409e-b6ae-a3881768fca7;0.8322919483132463;ZAR;14.67580392460747
561;655bb984-65ff-4a6c-9815-2cf924c3c811;378.8698229051517;GNF;3257611.2792161074
562;ba832192-c3ac-4164-91d4-3b5c8cdfa9b1;710.6125613572422;IRR;29798993.644477718
563;221a02b2-4f66-4556-810f-09ae4a24b202;291.1988799744756;DJF;51764.4447406787
564;61acf3dc-e654-4c3f-83f5-50cf7c44d9c2;877.6674459044485;UYU;35585.728728152586
565;99f0a006-5f52-424e-be89-fab2bbd71c27;833.8963316123995;OMR;320.71652913812886
566;4a3f3f3e-ff18-43c4-b54e-5b9508f16ed7;279.02158766859685;BND;392.136939309446
567;be067a9f-4be6-4dd4-9ff9-f9f80f587790;121.30466152329888;HKD;952.8481162655128
